ticker,yearReport,Market Capital (Bn. VND),P/E,P/B,EPS (VND),BVPS (VND),ROE (%),ROA (%),Net Profit Margin (%)
SMT,2014,72336595500.0,6.6001596288,1.5507079434,3560.519945239889,15154.3687516507,0.24724244,0.1057774555,0.0537985364665274
SNC,2023,114750000000.0,8.1099967921,1.1995931251,3329.2244982,19131.486768,0.1825921266,0.0785485589,0.0324995514496644
SNC,2022,93285000000.0,11.0444424056,1.076276986,2111.5823818,17334.7569844,0.1264341254,0.0544839716,0.0199366573708201
SNC,2021,64000000000.0,50.2539482768,0.7966471718,299.6545356,16067.338783,0.0183302385,0.0083369714,0.002127118623613
SNC,2020,99000000000.0,57.4068028201,1.1907793149,405.7727744,16627.7661636,0.0234211755,0.0106625689,0.0037879367661826
SNC,2019,96000000000.0,7.7758765246,1.0653461437,2743.5277896,18022.311446,0.1594030123,0.0617480354,0.0210567460012915
SNC,2018,96000000000.0,8.6068836141,1.1707158339,2478.6362044,16400.2223628,0.1536639648,0.0583234706,0.0161416450520351
SNC,2017,96000000000.0,10.3856367809,1.2105734454,1848.7070562,15860.2520756,0.1210141218,0.0482032568,0.0114225315914178
SNC,2016,96000000000.0,41.1361130064,1.3067159414,549.1096178,14693.323462,0.0352808341,0.0160723722,0.0031283716484243
SNC,2015,96000000000.0,6.1765219651,1.1682666843,3600.6994502,16434.6037232,0.2444437427,0.1117002177,0.0260834320529503
SNC,2014,96000000000.0,3.0941049245,1.474003521,6205.3487094,13025.7490752,0.5458138089,0.2030742015,0.0329419616795307
SNZ,2023,12530673000000.0,15.1206762587,1.9948683662,2211.4071720185925,16683.8075957264,0.1363935743,0.036308859,0.1528626519098623
SNZ,2022,10427920500000.0,16.7454003076,1.7593165622,1669.1307298911022,15743.0451094475,0.1075808875,0.0281536332,0.1187242049991607
SNZ,2021,8590977000000.0,9.5627292914,1.4926211399,2395.5316918432936,15287.2014141434,0.1018479976,0.0424719823,0.1738661990378244
SNZ,2020,16322028000000.0,22.2485204547,3.0579135175,1958.8262295962816,14176.9869396946,0.0912848934,0.0380247325,0.1482432300468902
SNZ,2019,11086795500000.0,17.0708016067,2.2855173397,1741.406564934927,12884.1726501594,0.0896729956,0.0371662928,0.1321503400395539
SNZ,2018,11086795500000.0,23.9404376891,2.4955177008,1238.3721506719787,11799.9563737795,0.0684809001,0.0284137632,0.1080683394257364
SNZ,2017,11086795500000.0,33.214619643,2.5134794946,913.8109367197876,11715.6316821939,0.0530028892,0.0227314604,0.0908401942287724
SNZ,2016,9079157159049.0,23.8820453867,2.1294611416,1233.0183404702773,13828.3810040436,0.061946585,0.0272951641,0.1048943195571169
SNZ,2015,8867033348766.0,26.4691942815,2.1651973582,1112.5008071243897,13600.145912268,0.0667228025,0.0260876989,0.1023529074638167
SNZ,2014,8214846972178.0,23.1111894315,2.0963858155,1274.1447218719363,14046.5556397398,0.0970884197,0.032722157,0.1258067036249845
SP2,2023,363055000000.0,15.1448523053,5.6133929311,1155.5081322182589,3117.5440976092,0.4549620708,0.0349416364,0.1586158901394294
SP2,2022,342309000000.0,6.1306603186,8.4096317759,2691.3903466210354,1962.0359653909,-3.8219483161,0.0765296117,0.2849011680064204
SP2,2021,227165400000.0,6.2936797108,0.0,2367.4544439197166,0.0,-0.4290845494,0.0470420067,0.1987851122985928
SP2,2020,227165400000.0,6.3490927734,0.0,2346.7919798635708,0.0,-0.3204407259,0.0433548074,0.1678507993658977
SP2,2019,149410800000.0,47.3134923936,0.0,207.1290768070313,0.0,-0.025731366,0.0035593181,0.0212670812151158
SP2,2018,149410800000.0,-17.114478803,0.0,-572.6145746425292,0.0,0.0760512722,-0.0093734573,-0.0586047147372964
SP2,2017,149410800000.0,-9.5396280647,0.0,-1027.293719795356,0.0,0.1607215392,-0.0161254831,-0.1246559701391513
SP2,2016,149410800000.0,-3.8470951489,0.0,-2547.3765583103764,0.0,0.5547200965,-0.0373199933,-0.3120477172299886
SP2,2015,149410800000.0,-4.2205886504,0.0,-2321.9509911452183,0.0,1.0823546947,-0.0318377386,-0.28590006925194
SP2,2014,149410800000.0,-2.2535290267,0.0,-4348.7347550833,0.0,-3.6744495788,-0.0578206399,-0.6240270190162033
SPB,2023,319202088000.0,-8.0588942635,1.438379705,-2978.076050555158,16685.4412056853,-0.1810778424,-0.0433913804,-0.0321611629904427
SPB,2022,157700000000.0,16.3786429338,0.7315865752,1013.5149821052632,22690.4109006316,0.0428483491,0.0101439587,0.007108905044217
SPB,2021,302100000000.0,3.8924793577,1.291807974,8794.184770105263,24616.6617944211,0.4278032456,0.1089570133,0.0742501259096238
SPB,2020,444600000000.0,61.4880249238,2.8369551717,761.1238132631579,16496.5595744211,0.0583516792,0.0172483043,0.0100703070801393
SPB,2019,112500000000.0,19.9908431277,1.2347218227,1288.2729648,18222.728056,0.0646303134,0.0221685965,0.0081937383539124
SPB,2018,112500000000.0,3.3219253773,1.0395886029,7135.9022178,21643.1768654,0.3541954744,0.1232989648,0.041889069627552
SPB,2017,112500000000.0,4.4530852031,1.2064081017,5095.8073416,18650.4052552,0.2704419119,0.099035711,0.0338812468732347
SPB,2016,112500000000.0,3.0706045598,1.1820556838,7422.5856134,19034.6362764,0.3517873208,0.1299809442,0.0531509895111447
SPB,2015,112500000000.0,2.6138405506,0.9713078881,8608.0231616,23164.642514,0.3716018133,0.1391009487,0.0582821614224052
SPC,2023,89505000000.0,-2.6732560943,0.557933533,-3179.6429897435896,15234.7896245964,-0.1715803926,-0.0566699037,-0.0319478047979317
SPC,2022,134784000000.0,7.4404672442,0.586396838,2283.392387654321,21828.2213850902,0.1057392501,0.0385228891,0.0200115461159449
SPC,2021,171639000000.0,10.5362296544,0.7597611556,2186.305397245964,21454.1107825261,0.0977804318,0.0374261577,0.0207128101915722
SPC,2020,245338470000.0,8.4916033389,1.0813007686,3457.9240237416902,21547.196374169,0.1556368927,0.0582373645,0.031992898526469
SPC,2019,224362710000.0,7.2256842772,1.0208889621,3675.706231813865,20871.0259293447,0.173220743,0.0580813922,0.031355397730067
SPC,2018,224362710000.0,7.086636065,1.0797157059,3723.8031754036087,19733.8983619183,0.1860114992,0.0514424914,0.0315933709026508
SPC,2017,224362710000.0,7.3658728756,1.1491153413,3552.1207003798672,18542.0899318139,0.1952185519,0.0536818268,0.0304324901672643
SPC,2016,224362710000.0,9.0584201891,1.2600596506,2930.5522311490977,16909.5169346629,0.1782822179,0.0539098967,0.0357369865242651
SPC,2015,224362710000.0,9.9926397303,1.3345306813,2661.728022792023,15965.9124353276,0.1738572538,0.0535558625,0.0321345507067165
SPC,2014,224362710000.0,10.4198889708,1.4540273299,2044.8394469135803,14653.7823339031,0.1443507485,0.0426331026,0.0244580983311364
SPD,2023,96000000000.0,133.7161306721,0.7752139524,59.82823433333333,10319.7317014167,0.0058143144,0.0016658479,0.0009549667805255
SPD,2022,117600000000.0,15.6594864611,0.9551746789,625.8187345,10259.9034670833,0.062915362,0.0162795552,0.0083319879107038
SPD,2021,138000000000.0,110.8245150782,1.1936785195,103.76765458333334,9634.0847325833,0.0108292088,0.0030793201,0.001450211167885
SPD,2020,138000000000.0,-7.3590264561,1.2066754869,-1562.706707,9530.317078,-0.1512845278,-0.0549775067,-0.0264573260557258
SPD,2019,104400000000.0,131.3159865427,0.781751433,102.08573891666668,11128.8571183333,0.0090033435,0.0032101797,0.0017110221939121
SPD,2018,104400000000.0,71.2675592591,0.7533486317,143.74184491666668,11548.4380460833,0.0122042107,0.0038888173,0.0019862792855945
SPD,2017,104400000000.0,9.3876272294,0.7245369835,1029.724171,12007.66861825,0.0874706138,0.0276528571,0.0124322360270564
SPD,2016,104400000000.0,16.42687692,0.7541091736,588.4664939166666,11536.7910966667,0.0542904819,0.0174594413,0.0073973018067946
SPD,2015,87000000000.0,14.3979659181,0.7148738458,671.2419289,12169.9794315,0.0547119772,0.0164772137,0.0051039130111649
SPD,2014,87000000000.0,13.3974882891,0.7034672015,649.375451,12367.3143267,0.0538559928,0.0142645857,0.004353930889598
SPH,2023,80000000000.0,-4.188010296,0.9245202566,-1910.2149791,8653.1365246,-0.1988099986,-0.1359867282,-0.1703669263756249
SPH,2022,150000000000.0,-30.6560920562,1.4200038685,-489.299157,10563.3515037,-0.0452719382,-0.0322128979,-0.0142151926729256
SPH,2021,135000000000.0,-29.5373166999,1.2214264627,-457.0489641,11052.6506607,-0.038115444,-0.027032295,-0.0300868618660313
SPH,2020,270000000000.0,9.9736327588,2.0882155644,2847.137976,12929.6996248,0.230143716,0.1625700307,0.2139698952224717
SPH,2019,248000000000.0,20.5160111666,2.0994599425,1338.8119761,11812.5616488,0.1116308695,0.0745507588,0.0566078332721147
SPH,2018,248000000000.0,23.0517771016,2.0371534615,1195.8389642,12173.8496727,0.0962242154,0.0626540906,0.0628358288620565
SPH,2017,248000000000.0,13.2342215198,1.9556183906,1993.9296424,12681.4107085,0.1660785132,0.1079233318,0.0510876159926487
SPH,2016,248000000000.0,38.1552574933,2.1887861473,724.9759569,11330.4810661,0.064468233,0.034663996,0.017219157506535
SPH,2015,248000000000.0,49.962811531,2.2221285167,546.3691842,11160.4706092,0.0491186879,0.0221836956,0.0129270911840867
SPH,2014,248000000000.0,48.5557761521,2.2369698014,510.7528283,11086.425925,0.0461584834,0.0221731712,0.0110390398726287
SPI,2023,63897000000.0,-1.4936423173,0.596675035,-2544.116456854,6368.6257625929,-0.3329697263,-0.1556388646,-17.39464995528721
SPI,2022,52126500000.0,-6.8777484716,0.3478166342,-450.72889955396965,8912.7422194469,-0.0493241014,-0.0320985886,-1.900842931579804
SPI,2021,43719000000.0,7.6185233937,0.2776748032,341.27348117752007,9363.4711190009,0.0371238297,0.0288144695,0.3553234396462391
SPI,2020,195054000000.0,-12.5864985527,1.2857157679,-921.622479155516,9022.2118215879,-0.0971865694,-0.0571386279,-0.1290167931493612
SPI,2019,201780000000.0,951.4970623625,1.2067779528,12.6117047279215,9943.8343007434,0.0012690987,0.0007635989,0.0018402880002737
SPI,2018,201780000000.0,-29.948590706,1.2083104456,-400.6866338983051,9931.2225960155,-0.0395395699,-0.0292455925,-0.0895817258204552
SPI,2017,201780000000.0,177.2651231605,1.16094525,67.69521147784717,10336.404753375,0.0064806505,0.0046580202,0.0123984795674657
SPI,2016,201780000000.0,140.9447185288,1.1685637073,85.13976348498365,10269.0165068094,0.0081064398,0.0052789809,0.0212003272516426
SPI,2015,201780000000.0,211.5160774295,1.178333193,56.73327600356824,10183.8767433244,0.0062745234,0.004688327,0.0131323013243793
SPI,2014,151380000000.0,228.6665861193,1.1793933974,52.47815259611573,10174.7220446294,0.0085462043,0.0084602394,0.0919626232840792
SPM,2023,149800000000.0,12.3630572569,0.1858511354,865.4817152142857,57572.9600940714,0.0151287217,0.011584717,0.029836491592737
SPM,2022,175000000000.0,7.3235608302,0.2199049147,1706.8199868571428,56842.7495912857,0.0302192985,0.0223978411,0.034271547995484
SPM,2021,196000000000.0,9.7059911349,0.2494676493,1442.4080761428572,56119.501033,0.0260370472,0.0190300661,0.0284462746205427
SPM,2020,288400000000.0,34.9671797669,0.3767574113,589.1238623571429,54677.0929568571,0.0108329615,0.0079442434,0.0135210130942903
SPM,2019,284200000000.0,31.7251989894,0.3753145171,639.869903,54087.9690945,0.0119005635,0.0089795255,0.0181900636138713
SPM,2018,284200000000.0,26.3670526825,0.379807707,769.9002328571429,53448.0991915,0.0143753281,0.0112027653,0.0275862190695973
SPM,2017,284200000000.0,18.0995999898,0.3782654953,1121.5717480714286,53666.0103872143,0.0213221824,0.0145429896,0.0246877866529495
SPM,2016,284200000000.0,36.0362842606,0.3938968843,563.3211197142857,51536.330474,0.010990629,0.0066636388,0.0171164391740023
SPM,2015,284200000000.0,14.531723175,0.3982498947,1396.9437592142858,50973.0203765714,0.0277863014,0.0168773136,0.0324603070680167
SPM,2014,284200000000.0,7.9607081879,0.4094716925,2550.024384857142,49576.0766173571,0.0527815031,0.0313664801,0.0640092069716734
SPV,2023,162000000000.0,10.5650129627,0.9746969059,1670.3300682407407,15389.3994212037,0.1147659179,0.0554269922,0.0406994921539758
SPV,2022,164160000000.0,15.2020870382,1.1079468737,999.8627137037035,13719.069352963,0.0733995801,0.0324281919,0.0267740230991819
SPV,2021,180856800000.0,14.4195548877,1.2381239142,1366.2818737037037,13525.3021191667,0.1035449705,0.0423192661,0.0334465491835477
SPV,2020,159840000000.0,22.0380457625,1.1504247587,790.0775275,12864.8135287963,0.0617191513,0.0240372629,0.0224944521931898
SPV,2019,157680000000.0,21.3543112309,1.1462188797,759.6286144444445,12737.5322975926,0.0598910053,0.0218441612,0.0171362158277016
SPV,2018,157680000000.0,8.1778263341,1.1560233446,1870.0528999074077,12629.5027415741,0.1612693009,0.0580843805,0.0367383173160731
SPV,2017,157680000000.0,10.3502927858,1.3822909358,1410.588115925926,10562.1758935185,0.1431069317,0.0459712868,0.0289326041796718
SPV,2016,157680000000.0,-12.658984322,1.5953515778,-1153.3310752777777,9151.5877775926,-0.1185547948,-0.0326363499,-0.0210812088017874
SPV,2015,157680000000.0,-11.2586490113,1.4167991236,-1296.7808113888889,10304.9188528704,-0.1142007806,-0.0294306904,-0.0261872022188146
SPV,2014,157680000000.0,16.3914833641,1.1768856634,890.7064525925925,12405.6231243519,0.0741727836,0.0183594964,0.0162559017689158
SQC,2023,1034000000000.0,-26.8070623989,1.5247105562,-350.65386352727273,6165.1045581545,-0.0553044164,-0.0532581273,-24.86128378804056
SQC,2022,1705000000000.0,-65.7889980213,2.3788481704,-235.6017034181818,6515.7584216818,-0.035516635,-0.034083013,-19.74908636160216
SQC,2021,1833700000000.0,-1364.0607483104,2.4691320995,-12.220863345454546,6751.3601251,-0.0018084967,-0.0017294042,-2.409130767025089
SQC,2020,10373000000000.0,-423.3108743486,13.9423184495,-222.76772394545452,6763.5809884455,-0.0324027437,-0.0307748471,-2.2390929521866125
SQC,2019,9020000000000.0,-311.7017199731,11.7371753652,-263.07201643636364,6986.3487123909,-0.0369592971,-0.0352244641,-0.5552205215509478
SQC,2018,9020000000000.0,-291.6386643124,11.3112485904,-281.1698517181818,7249.4207288273,-0.0380473121,-0.0358885537,-3.631787546211919
SQC,2017,9020000000000.0,-491.2399186216,10.8889202145,-166.9245452,7530.5905805455,-0.0219232186,-0.019544118,-0.1919659015491989
SQC,2016,9020000000000.0,-159.1723021793,10.6527884207,-515.1650059545454,7697.5151257455,-0.0647591054,-0.0499020209,-0.6125475734696432
SQC,2015,9020000000000.0,-97.706266176,9.9845603001,-839.2501649,8212.6801317,-0.0971717684,-0.0708981466,-16.980031962532333
SQC,2014,9020000000000.0,-72.2110145001,9.0499147254,-1135.5608360818185,9060.8588575364,-0.1073248231,-0.0848519633,-3.184133690193315
SRA,2023,133919919400.0,27.4160648858,0.21301295,113.07239069171662,14553.1058096007,0.0077975937,0.0074732669,0.1197980042457372
SRA,2022,151199909000.0,4.5591506188,0.2422352848,767.6868549967182,14448.7620880513,0.0545695315,0.053016672,0.3090672388462587
SRA,2021,129599922000.0,2.1281325392,0.2191807029,1409.6866359225123,13687.3363383043,0.1288168079,0.1165640245,0.5589759031827192
SRA,2020,294839695800.0,11.4664903941,0.8405794122,1020.3645228760952,13918.9704508425,0.0719722972,0.0626415638,0.1327328262355426
SRA,2019,156600000000.0,2.1895023017,0.4337415062,3973.505756722222,20058.0296678333,0.2891429557,0.2590580644,0.2445805567681639
SRA,2018,17400000000.0,0.1692238544,0.1343407029,51411.191596,64760.7152,1.2906497812,0.8122464289,0.2623771866569891
SRA,2017,17400000000.0,1.5414153934,0.6517086495,5644.1631745,13349.523604,0.5297155238,0.2263492431,0.2875344694344651
SRA,2016,17400000000.0,6.2797681786,1.129084107,1385.4014595,7705.3604295,0.1975572064,0.122717539,0.2201638024815332
SRA,2015,17400000000.0,-33.3917042072,1.3765912154,-260.543755,6319.95897,-0.0403929349,-0.0215357906,-10.163054327108444
SRA,2014,17400000000.0,1011.9435509972,1.3220874398,8.5973175,6580.502725,0.0012986484,0.0006892316,0.0032289366442554
SRB,2023,16337000000.0,305.7716251868,0.4348174776,6.285736941176471,4420.2455031765,0.0014230453,0.0010862066,0.0277278343453215
SRB,2022,17025500000.0,405.0445490717,0.4537875527,4.94513505882353,4413.9597662353,0.0011209678,0.0008540614,0.030098032448348
SRB,2021,14365000000.0,165.3061409315,0.3833056003,10.223455647058824,4409.0146311765,0.0023214535,0.0017675128,0.0688808352951434
SRB,2020,74536500000.0,-71.7537156142,1.993502226,-122.2096991764706,4398.7911755294,-0.0274019167,-0.0209684009,-23.555157437641725
SRB,2019,29605500000.0,-19.8326721626,0.7704046286,-175.61929988235295,4521.0008747059,-0.0381051247,-0.0296506987,-3.985114323851729
SRB,2017,29605500000.0,-2.8867431092,0.6845775428,-1206.5500351764706,5087.8093162353,-0.212007056,-0.1980695643,-2.926444042334168
SRB,2016,29605500000.0,-2.1228754273,0.5533525821,-1640.6991928235293,6294.3593514118,-0.2308153296,-0.2262461875,-3.712289506257626
SRB,2015,29605500000.0,-11.8595836544,0.4396509499,-293.68653247058825,7922.1937324706,-0.0363967265,-0.035813947,-1.0151612783144182
SRB,2014,29605500000.0,-5.3338511742,0.4239350974,-652.9990969411765,8215.8802649412,-0.0764422926,-0.0759579497,-2.0082182199385388
SRC,2023,777421690500.0,29.3803809929,1.7535187248,1047.5622417917346,15796.8087872894,0.06661658,0.0226868512,0.0245465523376681
SRC,2022,841972950000.0,33.7232575116,1.9164813723,988.4375292460404,15653.6872383133,0.0636321573,0.0223683947,0.0303090098395117
SRC,2021,510796923000.0,14.1729267136,1.1807795728,1426.8204888767507,15413.5457791726,0.093041501,0.0303287655,0.0419003716442281
SRC,2020,603413947500.0,9.1199387291,1.4091819176,2619.413309489337,15257.079112399,0.1816237286,0.0664655343,0.0544855063798334
SRC,2019,566928453000.0,15.2148692836,1.4866806486,1473.9823812392074,13587.3161594206,0.1145667978,0.0500410537,0.0446638652105924
SRC,2018,566928453000.0,50.9853390258,1.6626288636,434.78453849378417,12149.4342133913,0.0356762817,0.0143216756,0.0131884767520724
SRC,2017,566928453000.0,17.9872716047,1.6529096846,1220.1140822635691,12220.8734016336,0.0996286217,0.0432981214,0.0366735478504536
SRC,2016,566928453000.0,8.5544514044,1.6471692939,2361.3437081084376,12263.4631877307,0.1959060282,0.1051700794,0.0729032037918094
SRC,2015,404957783000.0,5.9555300122,1.2183022507,3713.345279428794,16580.4503677906,0.2276484944,0.1408468172,0.0775235579076828
SRC,2014,368144878800.0,5.3538923683,1.1446519896,3772.955937543793,17647.2850997372,0.2230305766,0.1314357685,0.0692270991618568
SRF,2023,316544342000.0,105.9882927977,0.9203195705,83.97153841309222,9670.5538869979,0.0087352773,0.0017144882,0.0018172028947273
SRF,2022,295204274000.0,-2.0892904975,0.8686287963,-3972.6404777716734,9555.2899409505,-0.3429719786,-0.0788509417,-0.1191742798665571
SRF,2021,369894512000.0,21.4596193267,0.7641054404,828.4320615473202,13610.6870206131,0.0530690028,0.0154685672,0.0316674438570174
SRF,2020,545922669600.0,15.0311000665,1.1849396086,1227.2235063015232,14177.9377431825,0.0765621368,0.0206303221,0.0268311966523415
SRF,2019,438687859500.0,7.4357921195,0.954573796,2023.5637988974252,14142.4372396804,0.129996583,0.0371136046,0.0385441962625333
SRF,2018,438687859500.0,6.1172999624,0.918131654,2526.550231468168,14703.7736265847,0.1661556557,0.0492321806,0.0473917658203312
SRF,2017,438687859500.0,5.9338664547,0.9429369345,2592.89233373576,14316.9702092269,0.1813158095,0.0554943335,0.058160124053537
SRF,2016,329061366000.0,3.8111104025,0.7348102225,3947.712296567504,18372.0906261995,0.2232791319,0.0790088095,0.0730992893948073
SRF,2015,329061366000.0,5.5742542811,0.794625332,2680.603847168129,16989.1387244576,0.1632124336,0.0644552342,0.0625687420063879
SRF,2014,329061366000.0,5.0802414262,0.8512572349,2657.3540246046387,15858.8960494879,0.1724826313,0.0782335409,0.077360442176917
SRT,2023,654432480000.0,60.8030020746,5.3084815548,213.9368050288213,2450.4182346054,0.0912913953,0.0092129903,0.0063623822259017
SRT,2022,292753890000.0,689.8031379841,2.6018548256,8.43574011130988,2236.4814295766,0.0037790072,0.0003280394,0.0002731130585852
SRT,2021,230419800000.0,-1.6584644236,2.0556131419,-2761.590743072948,2228.0456894653,-0.7652292513,-0.1000340834,-0.1554820447271695
SRT,2020,433722510000.0,-1.9973762634,1.7277811954,-4316.162236473862,4989.6364325383,-0.6038518178,-0.13729688,-0.1733710132844738
SRT,2019,290691180000.0,19.9039784432,0.6209031815,290.29372275889483,9305.7986690121,0.0300515034,0.0090995223,0.0072097240839147
SRT,2018,290691180000.0,-97.7304133592,0.5769951832,-17.9844725104353,10013.948413874,-0.001781987,-0.0006434424,-0.0004355136211692
SRT,2017,290691180000.0,41.5716838383,0.5680973826,162.8266428741801,10170.7914474458,0.0160937812,0.0074576438,0.0044266004110716
SRT,2016,290691180000.0,279.4682426116,0.5741292157,24.348204830053668,10063.9365525542,0.0029481119,0.0014082064,0.0008240227995029
SRT,2015,177951434157.0,26.1223385452,0.548056602,221.18999859147164,10542.7066825328,0.0166205143,0.0055758516,0.0024511774808299
SRT,2014,276686605022.0,-37.355089294,0.5589148827,-154.6777204024272,10337.8889684056,-0.0212601284,-0.0068057027,-0.0037317010899583
SSB,2023,43674750000000.0,12.2443014961,1.4415612797,1473.316103698361,12139.6157390712,0.130090791,0.0147803926,0.5200256154996401
SSB,2022,48763129370000.0,12.3986834669,1.85890212,1986.4389437564105,12857.0513439138,0.1805494735,0.0182940683,0.5784998901644279
SSB,2021,48642268360000.0,19.3445772528,2.6063108982,1762.9614138332097,12623.2062422674,0.1612263784,0.0133029457,0.5025976202123641
SSB,2020,55118735520000.0,41.0718688651,4.0319832795,1125.5193613338538,11309.5707098326,0.1106239089,0.0080594937,0.4443472222766579
SSB,2019,33587865000000.0,30.5774535437,3.07416719,1172.4324901270147,11661.6949514356,0.1142593411,0.0073749953,0.3794872397237723
SSB,2018,27561480000000.0,55.8664304565,3.3200582304,641.7091571279917,10798.0033818939,0.0681600237,0.0037164079,0.2110920610171609
SSB,2017,19594986210000.0,64.2757815442,3.173480119,557.7528446752605,11296.7463655082,0.0505802221,0.0026698145,0.1545604661078604
SSB,2016,19594986210000.0,167.7810941955,3.332576998,213.6712731067546,10757.4408698704,0.0200518668,0.0012416317,0.0633678633903263
SSB,2015,19594986210000.0,213.255549981,3.3966819811,168.1081688293773,10554.4175756784,0.0160485412,0.0011141593,0.0801396524040151
SSB,2014,19594986210000.0,225.5460094615,3.4485926511,158.9476137732888,10395.5449734404,0.0152305372,0.0010856486,0.1199599571956229
SSC,2023,502244294500.0,10.0509477354,1.2904601273,3648.9470020311,25959.7327279275,0.1423905829,0.1019665678,0.1811636501042269
SSC,2022,449771010000.0,9.6492878126,1.1861030316,3379.388850806547,25292.9123368578,0.1345985526,0.097302674,0.1687325492426258
SSC,2021,429531314550.0,8.5750142984,1.1496130371,3631.632935413067,24921.4292779119,0.152039044,0.1092384092,0.1753848607949874
SSC,2020,594447351550.0,16.1211845898,1.7351581207,2673.365552150637,22850.9433958627,0.1193414924,0.0838194788,0.0889676597257894
SSC,2019,655916056250.0,9.65583721,1.9930752456,4924.932638321888,21951.0026515493,0.2185084494,0.1553410148,0.1207491396645756
SSC,2018,655916056250.0,7.7090678012,1.8917504385,6168.6249300727495,23126.7291439037,0.2858340609,0.2097792264,0.1519514135717617
SSC,2017,655916056250.0,11.022517799,2.1836184899,4314.290862877089,20035.5511741408,0.199508738,0.16118483,0.1174858914015288
SSC,2016,655916056250.0,19.9817723585,1.8923131291,2379.8863771144343,23119.85227296,0.1009499677,0.0793895898,0.080368755129877
SSC,2015,655916056250.0,15.3643800526,1.8344587604,3088.377667315641,23848.9961967313,0.1265049379,0.0891583894,0.0886761799552525
SSC,2014,655916056250.0,7.5979407287,1.757736095,5758.139154010838,24889.9707547181,0.2563178917,0.1717206553,0.1418412549643602
SSF,2023,64320000000.0,-5.8486931462,0.0,-3436.665165625,0.0,0.2666959757,-3.0898640139,-2.5724888972250395
SSF,2022,46080000000.0,-13.8242214737,0.0,-1041.6499784375,0.0,0.0978357994,-1.0728038167,-0.8160226590515466
SSF,2021,32960000000.0,-20.1285801855,0.0,-511.7102103125,0.0,0.0518437433,-0.4057156037,-0.3282185824954549
SSF,2019,8640000000.0,-69.5608409951,0.0,-38.814941875,0.0,0.0040204135,-0.0545714359,-0.0190277803104001
SSF,2018,8640000000.0,-10.7498724311,0.0,-251.16577125,0.0,0.0264121602,-0.3643861496,-0.1329032200720513
SSF,2017,8640000000.0,-0.6315186001,0.0,-4275.4085146875,0.0,0.5900217798,-1.2010793788,-2.528635918301997
SSF,2016,8640000000.0,-0.3129122748,0.0,-8628.616445625,0.0,2.6193557068,-0.9779113838,-2.5983748045360016
SSF,2015,4320000000.0,-0.4987086675,0.0,-5413.982503125,0.0,21.4209357073,-0.2362883916,-0.0867704728491489
SSF,2014,4320000000.0,-0.393363246,1.1001330176,-6863.884786875,2454.248674375,-1.0755293237,-0.3110064485,-0.1115589115880231
SSG,2023,62500000000.0,12.917910965,1.135974113,967.6487192,11003.7718792,0.0781433959,0.0641498116,0.1524010337129806
SSG,2022,56500000000.0,0.9710636375,0.821089427,11676.724478,13762.20376,1.4736191337,1.0283262604,0.6224725512853387
SSG,2021,34000000000.0,8.2805314973,3.2606413589,821.2033252,2085.479282,0.4903064652,0.1539200924,0.1402931176506008
SSG,2019,65550000000.0,31.2896653939,9.5564803682,418.9881814,1371.8439734,0.3604664892,0.048514588,0.0776863135002935
SSG,2018,65550000000.0,1.8349352321,13.7586401952,7144.666346,952.855792,-2.7275159533,0.4696062945,1.0852379727078236
SSG,2017,65550000000.0,-7.9440922992,0.0,-1650.2829406,0.0,0.3075059995,-0.0719720093,-0.1954712669745644
SSG,2016,65550000000.0,-4.4188960963,0.0,-2966.8043136,0.0,0.970138196,-0.111801282,-0.2843389532260079
SSG,2015,65550000000.0,-5.6397726331,0.0,-2324.5617958,0.0,3.0435539569,-0.0749400497,-0.1521597768537504
SSG,2014,65550000000.0,-6.4920830464,277.8006641356,-2019.3826706,47.1921118,-2.4533446886,-0.0562566851,-0.1277643729682247
SSH,2023,25458000000000.0,21.9232054554,4.8435107083,3096.627458885333,14016.279531216,0.2488891475,0.0713995961,0.4002547693212679
SSH,2022,24015375000000.0,77.2634849072,5.8929956964,828.86502048,10867.30812296,0.0935220875,0.0213770978,0.3621417922799261
SSH,2021,17528000000000.0,58.7580886374,6.815356347,1193.231461844,10287.35643898,0.1163687283,0.0301833179,0.220527716177198
SSH,2020,24979000000000.0,129.4733967707,10.7097994126,771.710656336,9329.399753508,0.0705759774,0.0243995658,0.127961982169307
SSI,2023,40980852740100.0,19.1488701211,1.7740353271,1527.3701652530342,15388.6450750032,0.1011252049,0.0377512902,0.3203240926407184
SSI,2022,48909068493600.0,29.3689333359,2.1986504901,1139.618772404303,14918.2419613815,0.0933626733,0.0329902765,0.268208231302808
SSI,2021,17430075389400.0,6.8699848644,1.231153656,2737.663245516536,14376.7594835738,0.2237934166,0.0622882035,0.3621991203897625
SSI,2020,31232582753400.0,26.0462517651,3.183949999,2085.3828997541773,16269.0997084641,0.1304744019,0.0400350118,0.2879390316304314
SSI,2019,20453553728400.0,22.4961743043,2.1907782769,1782.5253066419054,18303.997452771,0.0979915862,0.0357462568,0.2810533460284071
SSI,2018,20453553728400.0,16.4990103508,2.2504366098,2558.367163746165,17818.7645121918,0.1468530811,0.0612787097,0.355292054725453
SSI,2017,20052553728400.0,18.1436885631,2.3486525967,2323.410043535575,17073.6191706335,0.147360832,0.0726331881,0.4009046903981011
